2.962061462402343750e+02,5.352844238281250000e+01,3.204060974121093750e+02,7.742221069335937500e+01
3.226666259765625000e+02,2.698039550781250000e+02,3.481971130371093750e+02,2.951185913085937500e+02
2.167803649902343750e+02,2.684816551208496094e+01,2.410841064453125000e+02,4.981489181518554688e+01
8.349800109863281250e+01,8.604583889245986938e-02,1.075847930908203125e+02,2.275866508483886719e+01
4.166184902191162109e+00,1.081645355224609375e+02,2.867569541931152344e+01,1.318026428222656250e+02
3.230062561035156250e+02,2.965698242187500000e+02,3.481961364746093750e+02,3.221358032226562500e+02
2.966339111328125000e+02,3.521018371582031250e+02,3.209104919433593750e+02,3.755024108886718750e+02
2.169858093261718750e+02,3.246954345703125000e+02,2.414642944335937500e+02,3.490375671386718750e+02
3.496770019531250000e+02,1.074105758666992188e+02,3.734403381347656250e+02,1.317281799316406250e+02
3.500644531250000000e+02,1.346200256347656250e+02,3.743468017578125000e+02,1.586596832275390625e+02
1.905586700439453125e+02,-1.591850370168685913e-01,2.144351196289062500e+02,2.296485710144042969e+01
2.432243499755859375e+02,3.249349670410156250e+02,2.681707763671875000e+02,3.489716796875000000e+02
3.970959186553955078e+00,1.351570434570312500e+02,2.863115882873535156e+01,1.587352294921875000e+02
2.965291442871093750e+02,2.976656494140625000e+02,3.210722961425781250e+02,3.216056213378906250e+02
1.632740325927734375e+02,-1.775470823049545288e-01,1.876762390136718750e+02,2.315992546081542969e+01
1.902530670166015625e+02,3.516218261718750000e+02,2.146618652343750000e+02,3.757220153808593750e+02
1.907584381103515625e+02,5.362607574462890625e+01,2.148090209960937500e+02,7.744184112548828125e+01
8.375880432128906250e+01,2.697806930541992188e+01,1.081416778564453125e+02,4.992119598388671875e+01
5.735392761230468750e+01,5.266360092163085938e+01,8.124797058105468750e+01,7.708015441894531250e+01
3.231629333496093750e+02,2.427501525878906250e+02,3.485663146972656250e+02,2.678628845214843750e+02
2.699458312988281250e+02,2.677517318725585938e+01,2.941280212402343750e+02,5.004346847534179688e+01
3.496634216308593750e+02,3.245842590332031250e+02,3.736371765136718750e+02,3.488883666992187500e+02
2.968109130859375000e+02,8.029092407226562500e+01,3.212938842773437500e+02,1.047712097167968750e+02
5.758173751831054688e+01,2.980685119628906250e+02,8.133062744140625000e+01,3.215337524414062500e+02
3.064499473571777344e+01,5.364549255371093750e+01,5.464200973510742188e+01,7.749632263183593750e+01
3.224515686035156250e+02,3.246246948242187500e+02,3.475948791503906250e+02,3.491094055175781250e+02
3.928256750106811523e+00,3.249364013671875000e+02,2.874172782897949219e+01,3.486216735839843750e+02
3.053414154052734375e+01,3.521331481933593750e+02,5.512334060668945312e+01,3.758412780761718750e+02
1.102322235107421875e+02,2.656970787048339844e+01,1.341138763427734375e+02,4.981703567504882812e+01
2.960791931152343750e+02,3.245562133789062500e+02,3.208366088867187500e+02,3.489413757324218750e+02
3.234424743652343750e+02,1.075485992431640625e+02,3.482212829589843750e+02,1.319164123535156250e+02
1.908967742919921875e+02,2.673762512207031250e+01,2.146100311279296875e+02,5.032093048095703125e+01
4.606025218963623047e+00,2.685892486572265625e+01,2.782754325866699219e+01,4.974578475952148438e+01
2.435799560546875000e+02,2.647028541564941406e+01,2.676526794433593750e+02,5.004945373535156250e+01
3.496947631835937500e+02,3.517967834472656250e+02,3.738549499511718750e+02,3.755093688964843750e+02
1.368789825439453125e+02,3.246761169433593750e+02,1.613489532470703125e+02,3.490299987792968750e+02
1.901409149169921875e+02,3.249199218750000000e+02,2.146811218261718750e+02,3.491836853027343750e+02
3.501311035156250000e+02,1.045469284057617188e+00,3.739927368164062500e+02,2.285662078857421875e+01
4.225102901458740234e+00,2.431322479248046875e+02,2.834920501708984375e+01,2.673427429199218750e+02
8.328597259521484375e+01,3.245689086914062500e+02,1.080192565917968750e+02,3.490892333984375000e+02
2.699451293945312500e+02,5.315307998657226562e+01,2.942257690429687500e+02,7.744321441650390625e+01
2.696593322753906250e+02,3.252250061035156250e+02,2.944427185058593750e+02,3.488923645019531250e+02
3.044931411743164062e+01,3.250708923339843750e+02,5.453233337402343750e+01,3.489497375488281250e+02
2.965086669921875000e+02,1.341985626220703125e+02,3.206348876953125000e+02,1.586652832031250000e+02
2.435150146484375000e+02,3.522664794921875000e+02,2.677558593750000000e+02,3.758300170898437500e+02
3.232558898925781250e+02,1.349803161621093750e+02,3.480433349609375000e+02,1.589428405761718750e+02
1.628323974609375000e+02,3.245675354003906250e+02,1.879821624755859375e+02,3.493419799804687500e+02
3.230119934082031250e+02,1.889374542236328125e+02,3.477890930175781250e+02,2.130790710449218750e+02
1.099495620727539062e+02,3.522234802246093750e+02,1.342458343505859375e+02,3.755090026855468750e+02
3.231725158691406250e+02,2.160080413818359375e+02,3.482433166503906250e+02,2.403676605224609375e+02
3.080561828613281250e+01,2.981753845214843750e+02,5.484793472290039062e+01,3.216260681152343750e+02
2.435944824218750000e+02,5.379740142822265625e+01,2.678812561035156250e+02,7.752346801757812500e+01
4.438481330871582031e+00,2.984360351562500000e+02,2.892622375488281250e+01,3.218762512207031250e+02
1.376200256347656250e+02,2.848434448242187500e-02,1.613226165771484375e+02,2.295025253295898438e+01
5.699162292480468750e+01,3.248396301269531250e+02,8.132998657226562500e+01,3.488072509765625000e+02
3.070606994628906250e+01,3.578601777553558350e-01,5.444329452514648438e+01,2.298949241638183594e+01
5.728213119506835938e+01,3.521956176757812500e+02,8.115115356445312500e+01,3.755205993652343750e+02
3.497328491210937500e+02,1.889633483886718750e+02,3.726573486328125000e+02,2.129563598632812500e+02
2.698599548339843750e+02,3.521228027343750000e+02,2.946843872070312500e+02,3.758072204589843750e+02
2.963147277832031250e+02,1.075059051513671875e+02,3.203533020019531250e+02,1.317146911621093750e+02
4.441516399383544922e+00,-2.541995942592620850e-01,2.806796836853027344e+01,2.275367546081542969e+01
3.088608551025390625e+01,2.707821464538574219e+01,5.439682006835937500e+01,5.022303771972656250e+01
1.371213073730468750e+02,3.519985046386718750e+02,1.614258270263671875e+02,3.758141784667968750e+02
4.160853385925292969e+00,1.624225311279296875e+02,2.854261398315429688e+01,1.857245788574218750e+02
2.966041259765625000e+02,2.702086791992187500e+02,3.206475524902343750e+02,2.946092224121093750e+02
3.155997276306152344e+01,2.708897705078125000e+02,5.476391220092773438e+01,2.947451477050781250e+02
2.696008605957031250e+02,8.057207489013671875e+01,2.941033630371093750e+02,1.048659439086914062e+02
3.232457275390625000e+02,1.622102050781250000e+02,3.477181396484375000e+02,1.864764404296875000e+02
8.348606109619140625e+01,2.976105041503906250e+02,1.079833984375000000e+02,3.217746276855468750e+02
1.103014678955078125e+02,2.969459228515625000e+02,1.349965209960937500e+02,3.218560180664062500e+02
2.697953186035156250e+02,2.970957641601562500e+02,2.944805908203125000e+02,3.218602600097656250e+02
2.961505126953125000e+02,2.430003662109375000e+02,3.208221435546875000e+02,2.675244140625000000e+02
1.386377410888671875e+02,2.693368148803710938e+01,1.611482086181640625e+02,5.034110641479492188e+01
1.370822448730468750e+02,2.969840393066406250e+02,1.617621002197265625e+02,3.221021423339843750e+02
1.636387176513671875e+02,2.686473846435546875e+01,1.875989227294921875e+02,5.002383041381835938e+01
3.497006530761718750e+02,1.623886566162109375e+02,3.737996826171875000e+02,1.862269744873046875e+02
4.540601253509521484e+00,2.161315612792968750e+02,2.845084381103515625e+01,2.402211456298828125e+02
4.722504138946533203e+00,1.897889709472656250e+02,2.782904243469238281e+01,2.128097229003906250e+02
2.433950958251953125e+02,2.975885620117187500e+02,2.676420288085937500e+02,3.220505065917968750e+02
1.633598937988281250e+02,2.970332641601562500e+02,1.882052459716796875e+02,3.218421325683593750e+02
2.161622314453125000e+02,2.972815551757812500e+02,2.418008117675781250e+02,3.221080627441406250e+02
2.964393005371093750e+02,2.160225219726562500e+02,3.206666564941406250e+02,2.401234130859375000e+02
1.628525085449218750e+02,3.518567199707031250e+02,1.883222503662109375e+02,3.756322326660156250e+02
1.901070098876953125e+02,2.967813110351562500e+02,2.150579071044921875e+02,3.217697143554687500e+02
5.761634445190429688e+01,8.056535339355468750e+01,8.091998291015625000e+01,1.042232208251953125e+02
3.083087921142578125e+01,1.079706954956054688e+02,5.492462158203125000e+01,1.320183563232421875e+02
3.121940994262695312e+01,1.354721069335937500e+02,5.465884399414062500e+01,1.587817382812500000e+02
3.043019866943359375e+01,8.068375396728515625e+01,5.468074035644531250e+01,1.045634155273437500e+02
1.635619049072265625e+02,5.329543304443359375e+01,1.876795043945312500e+02,7.755788421630859375e+01
2.966736145019531250e+02,1.888692779541015625e+02,3.204950256347656250e+02,2.127975158691406250e+02
5.714572525024414062e+01,2.699771118164062500e+02,8.096118927001953125e+01,2.943057250976562500e+02
1.112196044921875000e+02,1.077181930541992188e+02,1.350493316650390625e+02,1.320423431396484375e+02
2.969229125976562500e+02,1.626154785156250000e+02,3.206293029785156250e+02,1.859229278564453125e+02
5.726639175415039062e+01,1.076907196044921875e+02,8.056823730468750000e+01,1.314972076416015625e+02
5.703571319580078125e+01,2.430967407226562500e+02,8.112847900390625000e+01,2.672980346679687500e+02
2.440337524414062500e+02,1.355740356445312500e+02,2.670151672363281250e+02,1.589322052001953125e+02
5.772933959960937500e+01,1.344084777832031250e+02,8.098229217529296875e+01,1.584624023437500000e+02
1.106461791992187500e+02,1.355431060791015625e+02,1.341060943603515625e+02,1.590742645263671875e+02
1.098353424072265625e+02,6.558380126953125000e-01,1.343109283447265625e+02,2.272892761230468750e+01
3.082605171203613281e+01,1.895854644775390625e+02,5.425108337402343750e+01,2.130902404785156250e+02
3.126560020446777344e+01,1.626709747314453125e+02,5.428634262084960938e+01,1.856233215332031250e+02
1.904159240722656250e+02,1.077591705322265625e+02,2.146096801757812500e+02,1.323486328125000000e+02
1.368366088867187500e+02,5.332012939453125000e+01,1.611442718505859375e+02,7.850945281982421875e+01
2.436806640625000000e+02,1.077348098754882812e+02,2.674852600097656250e+02,1.320039520263671875e+02
2.170381469726562500e+02,1.077902526855468750e+02,2.417687988281250000e+02,1.324656524658203125e+02
3.079810333251953125e+01,2.161354675292968750e+02,5.475979614257812500e+01,2.399950561523437500e+02
5.778794479370117188e+01,2.161171875000000000e+02,8.118457794189453125e+01,2.397554931640625000e+02
3.023653221130371094e+01,2.428496093750000000e+02,5.466799163818359375e+01,2.669845886230468750e+02
1.104679565429687500e+02,2.431211090087890625e+02,1.345816802978515625e+02,2.673546752929687500e+02
1.375146636962890625e+02,1.076157302856445312e+02,1.613374938964843750e+02,1.322786865234375000e+02
5.782925796508789062e+01,1.895981903076171875e+02,8.043601989746093750e+01,2.125332489013671875e+02
2.439630737304687500e+02,1.627960510253906250e+02,2.669788818359375000e+02,1.858496551513671875e+02
1.905160675048828125e+02,2.434749755859375000e+02,2.146338043212890625e+02,2.677675781250000000e+02
1.631960144042968750e+02,1.076793594360351562e+02,1.879869232177734375e+02,1.328269653320312500e+02
1.105239868164062500e+02,2.167905426025390625e+02,1.343295745849609375e+02,2.405067749023437500e+02
2.439193572998046875e+02,2.167865142822265625e+02,2.669799499511718750e+02,2.403427734375000000e+02
1.106876068115234375e+02,1.629519500732421875e+02,1.342554779052734375e+02,1.862636566162109375e+02
2.171386718750000000e+02,2.436207122802734375e+02,2.415186462402343750e+02,2.678558654785156250e+02
1.105193862915039062e+02,1.893238983154296875e+02,1.336918945312500000e+02,2.128370666503906250e+02
5.783535766601562500e+01,1.623560028076171875e+02,8.079647827148437500e+01,1.857976684570312500e+02
2.436130828857421875e+02,2.431398468017578125e+02,2.671535949707031250e+02,2.672304077148437500e+02
1.635888519287109375e+02,2.436721343994140625e+02,1.876880950927734375e+02,2.675631408691406250e+02
2.440188751220703125e+02,1.891145477294921875e+02,2.669015197753906250e+02,2.125393066406250000e+02
1.381247863769531250e+02,2.436593322753906250e+02,1.604543609619140625e+02,2.675298156738281250e+02
3.388338088989257812e+00,2.684727172851562500e+02,3.109337425231933594e+01,2.951503906250000000e+02
4.820468425750732422e+00,2.714150390625000000e+02,2.046836471557617188e+01,2.880144042968750000e+02
