1.754130737304687500e+03,6.604444580078125000e+02,1.786106567382812500e+03,7.964923095703125000e+02,1.000000000000000000e+00,1.770118652343750000e+03,7.284683837890625000e+02,2.552061112963451990e+02,1.925000000000000000e+03,5.180000000000000000e+02,1.941000000000000000e+03,5.460000000000000000e+02,1.000000000000000000e+00
3.141366271972656250e+02,5.176851806640625000e+02,3.463402099609375000e+02,7.645062255859375000e+02,1.000000000000000000e+00,3.302384033203125000e+02,6.410957031250000000e+02,2.363752170624598818e+02,1.360000000000000000e+02,4.180000000000000000e+02,2.080000000000000000e+02,5.130000000000000000e+02,1.000000000000000000e+00
1.911112670898437500e+03,5.214747314453125000e+02,1.944213134765625000e+03,7.938203735351562500e+02,1.000000000000000000e+00,1.927662841796875000e+03,6.576475830078125000e+02,0.000000000000000000e+00,1.925000000000000000e+03,5.180000000000000000e+02,1.941000000000000000e+03,5.460000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.052518920898437500e+02,2.358755302429199219e+01,3.699539489746093750e+02,3.804847412109375000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.734747436523437500e+03,1.563507690429687500e+02,1.804180664062500000e+03,5.096587524414062500e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.992018432617187500e+02,8.367717895507812500e+02,3.711628417968750000e+02,9.881663818359375000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.894639892578125000e+03,1.031888916015625000e+03,1.971124877929687500e+03,1.186748657226562500e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.062506103515625000e+03,3.319096374511718750e+02,2.133248046875000000e+03,4.943772583007812500e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.365368957519531250e+02,2.390249176025390625e+02,2.109523468017578125e+02,3.984549865722656250e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.350000000000000000e+02,8.750000000000000000e+02,7.120000000000000000e+02,9.550000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.898000000000000000e+03,8.590000000000000000e+02,1.966000000000000000e+03,1.016000000000000000e+03,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.083000000000000000e+03,7.620000000000000000e+02,1.306000000000000000e+03,8.230000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.030000000000000000e+02,7.640000000000000000e+02,1.087000000000000000e+03,8.210000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.070000000000000000e+03,5.350000000000000000e+02,2.135000000000000000e+03,6.300000000000000000e+02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000000e+03,2.420000000000000000e+02,2.136000000000000000e+03,3.100000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000000e+02,1.500000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.550000000000000000e+02,-4.000000000000000000e+00,4.980000000000000000e+02,2.200000000000000000e+01,0.000000000000000000e+00
